"Region Name","Country Name","suicides","Sex","Year","AgeGroup"
"Central and South America","Uruguay",15,"Male",1959,"20-29 years"
"Central and South America","Uruguay",15,"Female",1960,"20-29 years"
"Central and South America","Uruguay",11,"Female",1960,"20-29 years"
"Central and South America","Uruguay",25,"Male",1960,"20-29 years"
"Central and South America","Uruguay",25,"Male",1960,"20-29 years"
"Central and South America","Uruguay",8,"Female",1963,"20-29 years"
"Central and South America","Uruguay",6,"Female",1963,"20-29 years"
"Central and South America","Uruguay",23,"Male",1963,"20-29 years"
"Central and South America","Uruguay",14,"Male",1963,"20-29 years"
"Central and South America","Uruguay",9,"Female",1964,"20-29 years"
"Central and South America","Uruguay",5,"Female",1964,"20-29 years"
"Central and South America","Uruguay",18,"Male",1964,"20-29 years"
"Central and South America","Uruguay",19,"Male",1964,"20-29 years"
"Central and South America","Uruguay",8,"Female",1965,"20-29 years"
"Central and South America","Uruguay",3,"Female",1965,"20-29 years"
"Central and South America","Uruguay",23,"Male",1965,"20-29 years"
"Central and South America","Uruguay",15,"Male",1965,"20-29 years"
"Central and South America","Uruguay",10,"Female",1966,"20-29 years"
"Central and South America","Uruguay",1,"Female",1966,"20-29 years"
"Central and South America","Uruguay",18,"Male",1966,"20-29 years"
"Central and South America","Uruguay",18,"Male",1966,"20-29 years"
"Central and South America","Uruguay",4,"Female",1967,"20-29 years"
"Central and South America","Uruguay",4,"Female",1967,"20-29 years"
"Central and South America","Uruguay",15,"Male",1967,"20-29 years"
"Central and South America","Uruguay",13,"Male",1967,"20-29 years"
"Central and South America","Uruguay",4,"Female",1968,"20-29 years"
"Central and South America","Uruguay",8,"Female",1968,"20-29 years"
"Central and South America","Uruguay",18,"Male",1968,"20-29 years"
"Central and South America","Uruguay",25,"Male",1968,"20-29 years"
"Central and South America","Uruguay",13,"Female",1969,"20-29 years"
"Central and South America","Uruguay",6,"Female",1969,"20-29 years"
"Central and South America","Uruguay",17,"Male",1969,"20-29 years"
"Central and South America","Uruguay",9,"Male",1969,"20-29 years"
"Central and South America","Uruguay",8,"Female",1970,"20-29 years"
"Central and South America","Uruguay",2,"Female",1970,"20-29 years"
"Central and South America","Uruguay",15,"Male",1970,"20-29 years"
"Central and South America","Uruguay",13,"Male",1970,"20-29 years"
"Central and South America","Uruguay",2,"Female",1971,"20-29 years"
"Central and South America","Uruguay",5,"Female",1971,"20-29 years"
"Central and South America","Uruguay",22,"Male",1971,"20-29 years"
"Central and South America","Uruguay",23,"Male",1971,"20-29 years"
"Central and South America","Uruguay",7,"Female",1972,"20-29 years"
"Central and South America","Uruguay",4,"Female",1972,"20-29 years"
"Central and South America","Uruguay",22,"Male",1972,"20-29 years"
"Central and South America","Uruguay",22,"Male",1972,"20-29 years"
"Central and South America","Uruguay",4,"Female",1973,"20-29 years"
"Central and South America","Uruguay",3,"Female",1973,"20-29 years"
"Central and South America","Uruguay",18,"Male",1973,"20-29 years"
"Central and South America","Uruguay",19,"Male",1973,"20-29 years"
"Central and South America","Uruguay",5,"Female",1974,"20-29 years"
"Central and South America","Uruguay",7,"Female",1974,"20-29 years"
"Central and South America","Uruguay",25,"Male",1974,"20-29 years"
"Central and South America","Uruguay",12,"Male",1974,"20-29 years"
"Central and South America","Uruguay",5,"Female",1975,"20-29 years"
"Central and South America","Uruguay",5,"Female",1975,"20-29 years"
"Central and South America","Uruguay",20,"Male",1975,"20-29 years"
"Central and South America","Uruguay",22,"Male",1975,"20-29 years"
"Central and South America","Uruguay",10,"Female",1976,"20-29 years"
"Central and South America","Uruguay",3,"Female",1976,"20-29 years"
"Central and South America","Uruguay",17,"Male",1976,"20-29 years"
"Central and South America","Uruguay",13,"Male",1976,"20-29 years"
"Central and South America","Uruguay",3,"Female",1977,"20-29 years"
"Central and South America","Uruguay",6,"Female",1977,"20-29 years"
"Central and South America","Uruguay",20,"Male",1977,"20-29 years"
"Central and South America","Uruguay",16,"Male",1977,"20-29 years"
"Central and South America","Uruguay",7,"Female",1978,"20-29 years"
"Central and South America","Uruguay",1,"Female",1978,"20-29 years"
"Central and South America","Uruguay",13,"Male",1978,"20-29 years"
"Central and South America","Uruguay",10,"Male",1978,"20-29 years"
"Central and South America","Uruguay",2,"Female",1980,"20-29 years"
"Central and South America","Uruguay",4,"Female",1980,"20-29 years"
"Central and South America","Uruguay",26,"Male",1980,"20-29 years"
"Central and South America","Uruguay",10,"Male",1980,"20-29 years"
"Central and South America","Uruguay",3,"Female",1981,"20-29 years"
"Central and South America","Uruguay",0,"Female",1981,"20-29 years"
"Central and South America","Uruguay",17,"Male",1981,"20-29 years"
"Central and South America","Uruguay",13,"Male",1981,"20-29 years"
"Central and South America","Uruguay",3,"Female",1982,"20-29 years"
"Central and South America","Uruguay",4,"Female",1982,"20-29 years"
"Central and South America","Uruguay",14,"Male",1982,"20-29 years"
"Central and South America","Uruguay",19,"Male",1982,"20-29 years"
"Central and South America","Uruguay",4,"Female",1983,"20-29 years"
"Central and South America","Uruguay",4,"Female",1983,"20-29 years"
"Central and South America","Uruguay",8,"Male",1983,"20-29 years"
"Central and South America","Uruguay",22,"Male",1983,"20-29 years"
"Central and South America","Uruguay",3,"Female",1984,"20-29 years"
"Central and South America","Uruguay",4,"Female",1984,"20-29 years"
"Central and South America","Uruguay",9,"Male",1984,"20-29 years"
"Central and South America","Uruguay",20,"Male",1984,"20-29 years"
"Central and South America","Uruguay",3,"Female",1985,"20-29 years"
"Central and South America","Uruguay",3,"Female",1985,"20-29 years"
"Central and South America","Uruguay",12,"Male",1985,"20-29 years"
"Central and South America","Uruguay",14,"Male",1985,"20-29 years"
"Central and South America","Uruguay",8,"Female",1986,"20-29 years"
"Central and South America","Uruguay",3,"Female",1986,"20-29 years"
"Central and South America","Uruguay",13,"Male",1986,"20-29 years"
"Central and South America","Uruguay",8,"Male",1986,"20-29 years"
"Central and South America","Uruguay",3,"Female",1987,"20-29 years"
"Central and South America","Uruguay",4,"Female",1987,"20-29 years"
"Central and South America","Uruguay",14,"Male",1987,"20-29 years"
"Central and South America","Uruguay",7,"Male",1987,"20-29 years"
"Central and South America","Uruguay",3,"Female",1988,"20-29 years"
"Central and South America","Uruguay",6,"Female",1988,"20-29 years"
"Central and South America","Uruguay",17,"Male",1988,"20-29 years"
"Central and South America","Uruguay",14,"Male",1988,"20-29 years"
"Central and South America","Uruguay",3,"Female",1989,"20-29 years"
"Central and South America","Uruguay",7,"Female",1989,"20-29 years"
"Central and South America","Uruguay",16,"Male",1989,"20-29 years"
"Central and South America","Uruguay",21,"Male",1989,"20-29 years"
"Central and South America","Uruguay",2,"Female",1990,"20-29 years"
"Central and South America","Uruguay",6,"Female",1990,"20-29 years"
"Central and South America","Uruguay",22,"Male",1990,"20-29 years"
"Central and South America","Uruguay",9,"Male",1990,"20-29 years"
"Central and South America","Uruguay",3,"Female",1993,"20-29 years"
"Central and South America","Uruguay",5,"Female",1993,"20-29 years"
"Central and South America","Uruguay",28,"Male",1993,"20-29 years"
"Central and South America","Uruguay",23,"Male",1993,"20-29 years"
"Central and South America","Uruguay",8,"Female",1994,"20-29 years"
"Central and South America","Uruguay",5,"Female",1994,"20-29 years"
"Central and South America","Uruguay",17,"Male",1994,"20-29 years"
"Central and South America","Uruguay",33,"Male",1994,"20-29 years"
"Central and South America","Uruguay",11,"Female",1995,"20-29 years"
"Central and South America","Uruguay",7,"Female",1995,"20-29 years"
"Central and South America","Uruguay",30,"Male",1995,"20-29 years"
"Central and South America","Uruguay",30,"Male",1995,"20-29 years"
"Central and South America","Uruguay",3,"Female",1996,"20-29 years"
"Central and South America","Uruguay",6,"Female",1996,"20-29 years"
"Central and South America","Uruguay",28,"Male",1996,"20-29 years"
"Central and South America","Uruguay",23,"Male",1996,"20-29 years"
"Central and South America","Uruguay",7,"Female",1997,"20-29 years"
"Central and South America","Uruguay",4,"Female",1997,"20-29 years"
"Central and South America","Uruguay",32,"Male",1997,"20-29 years"
"Central and South America","Uruguay",32,"Male",1997,"20-29 years"
"Central and South America","Uruguay",11,"Female",1998,"20-29 years"
"Central and South America","Uruguay",9,"Female",1998,"20-29 years"
"Central and South America","Uruguay",23,"Male",1998,"20-29 years"
"Central and South America","Uruguay",40,"Male",1998,"20-29 years"
"Central and South America","Uruguay",2,"Female",1999,"20-29 years"
"Central and South America","Uruguay",4,"Female",1999,"20-29 years"
"Central and South America","Uruguay",33,"Male",1999,"20-29 years"
"Central and South America","Uruguay",31,"Male",1999,"20-29 years"
"Central and South America","Uruguay",6,"Female",2000,"20-29 years"
"Central and South America","Uruguay",9,"Female",2000,"20-29 years"
"Central and South America","Uruguay",49,"Male",2000,"20-29 years"
"Central and South America","Uruguay",30,"Male",2000,"20-29 years"
"Central and South America","Uruguay",7,"Female",2001,"20-29 years"
"Central and South America","Uruguay",8,"Female",2001,"20-29 years"
"Central and South America","Uruguay",36,"Male",2001,"20-29 years"
"Central and South America","Uruguay",25,"Male",2001,"20-29 years"
"Central and South America","Uruguay",8,"Female",2002,"20-29 years"
"Central and South America","Uruguay",8,"Female",2002,"20-29 years"
"Central and South America","Uruguay",50,"Male",2002,"20-29 years"
"Central and South America","Uruguay",36,"Male",2002,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2002,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2002,"20-29 years"
"Central and South America","Uruguay",6,"Female",2003,"20-29 years"
"Central and South America","Uruguay",6,"Female",2003,"20-29 years"
"Central and South America","Uruguay",32,"Male",2003,"20-29 years"
"Central and South America","Uruguay",36,"Male",2003,"20-29 years"
"Central and South America","Uruguay",10,"Female",2004,"20-29 years"
"Central and South America","Uruguay",5,"Female",2004,"20-29 years"
"Central and South America","Uruguay",40,"Male",2004,"20-29 years"
"Central and South America","Uruguay",32,"Male",2004,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2004,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2004,"20-29 years"
"Central and South America","Uruguay",5,"Female",2005,"20-29 years"
"Central and South America","Uruguay",7,"Female",2005,"20-29 years"
"Central and South America","Uruguay",36,"Male",2005,"20-29 years"
"Central and South America","Uruguay",33,"Male",2005,"20-29 years"
"Central and South America","Uruguay",3,"Female",2006,"20-29 years"
"Central and South America","Uruguay",6,"Female",2006,"20-29 years"
"Central and South America","Uruguay",37,"Male",2006,"20-29 years"
"Central and South America","Uruguay",34,"Male",2006,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2006,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2006,"20-29 years"
"Central and South America","Uruguay",11,"Female",2007,"20-29 years"
"Central and South America","Uruguay",7,"Female",2007,"20-29 years"
"Central and South America","Uruguay",33,"Male",2007,"20-29 years"
"Central and South America","Uruguay",39,"Male",2007,"20-29 years"
"Central and South America","Uruguay",5,"Female",2008,"20-29 years"
"Central and South America","Uruguay",4,"Female",2008,"20-29 years"
"Central and South America","Uruguay",35,"Male",2008,"20-29 years"
"Central and South America","Uruguay",42,"Male",2008,"20-29 years"
"Central and South America","Uruguay",9,"Female",2009,"20-29 years"
"Central and South America","Uruguay",7,"Female",2009,"20-29 years"
"Central and South America","Uruguay",42,"Male",2009,"20-29 years"
"Central and South America","Uruguay",36,"Male",2009,"20-29 years"
"Central and South America","Uruguay",6,"Female",2010,"20-29 years"
"Central and South America","Uruguay",10,"Female",2010,"20-29 years"
"Central and South America","Uruguay",44,"Male",2010,"20-29 years"
"Central and South America","Uruguay",40,"Male",2010,"20-29 years"
"Central and South America","Uruguay",8,"Female",2012,"20-29 years"
"Central and South America","Uruguay",8,"Female",2012,"20-29 years"
"Central and South America","Uruguay",47,"Male",2012,"20-29 years"
"Central and South America","Uruguay",42,"Male",2012,"20-29 years"
"Central and South America","Uruguay",3,"Female",2013,"20-29 years"
"Central and South America","Uruguay",7,"Female",2013,"20-29 years"
"Central and South America","Uruguay",41,"Male",2013,"20-29 years"
"Central and South America","Uruguay",51,"Male",2013,"20-29 years"
"Central and South America","Uruguay",13,"Female",2014,"20-29 years"
"Central and South America","Uruguay",9,"Female",2014,"20-29 years"
"Central and South America","Uruguay",51,"Male",2014,"20-29 years"
"Central and South America","Uruguay",37,"Male",2014,"20-29 years"
"Central and South America","Uruguay",12,"Female",2015,"20-29 years"
"Central and South America","Uruguay",8,"Female",2015,"20-29 years"
"Central and South America","Uruguay",49,"Male",2015,"20-29 years"
"Central and South America","Uruguay",56,"Male",2015,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2015,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2015,"20-29 years"
"Central and South America","Uruguay",16,"Female",2016,"20-29 years"
"Central and South America","Uruguay",10,"Female",2016,"20-29 years"
"Central and South America","Uruguay",58,"Male",2016,"20-29 years"
"Central and South America","Uruguay",47,"Male",2016,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2016,"20-29 years"
"Central and South America","Uruguay",0,"Unknown",2016,"20-29 years"
"Central and South America","Uruguay",14,"Female",2017,"20-29 years"
"Central and South America","Uruguay",14,"Female",2017,"20-29 years"
"Central and South America","Uruguay",57,"Male",2017,"20-29 years"
"Central and South America","Uruguay",42,"Male",2017,"20-29 years"
"Central and South America","Uruguay",11,"Female",2018,"20-29 years"
"Central and South America","Uruguay",5,"Female",2018,"20-29 years"
"Central and South America","Uruguay",52,"Male",2018,"20-29 years"
"Central and South America","Uruguay",44,"Male",2018,"20-29 years"
"Central and South America","Uruguay",11,"Female",2019,"20-29 years"
"Central and South America","Uruguay",14,"Female",2019,"20-29 years"
"Central and South America","Uruguay",66,"Male",2019,"20-29 years"
"Central and South America","Uruguay",61,"Male",2019,"20-29 years"
"Central and South America","Uruguay",10,"Female",2020,"20-29 years"
"Central and South America","Uruguay",9,"Female",2020,"20-29 years"
"Central and South America","Uruguay",65,"Male",2020,"20-29 years"
"Central and South America","Uruguay",68,"Male",2020,"20-29 years"
"Central and South America","Uruguay",7,"Female",1955,"30-39 years"
"Central and South America","Uruguay",1,"Female",1955,"30-39 years"
"Central and South America","Uruguay",15,"Male",1955,"30-39 years"
"Central and South America","Uruguay",12,"Male",1955,"30-39 years"
"Central and South America","Uruguay",9,"Female",1956,"30-39 years"
"Central and South America","Uruguay",9,"Female",1956,"30-39 years"
"Central and South America","Uruguay",16,"Male",1956,"30-39 years"
"Central and South America","Uruguay",20,"Male",1956,"30-39 years"
"Central and South America","Uruguay",8,"Female",1957,"30-39 years"
"Central and South America","Uruguay",6,"Female",1957,"30-39 years"
"Central and South America","Uruguay",16,"Male",1957,"30-39 years"
"Central and South America","Uruguay",24,"Male",1957,"30-39 years"
"Central and South America","Uruguay",6,"Female",1958,"30-39 years"
"Central and South America","Uruguay",5,"Female",1958,"30-39 years"
"Central and South America","Uruguay",25,"Male",1958,"30-39 years"
"Central and South America","Uruguay",15,"Male",1958,"30-39 years"
"Central and South America","Uruguay",7,"Female",1959,"30-39 years"
"Central and South America","Uruguay",4,"Female",1959,"30-39 years"
"Central and South America","Uruguay",16,"Male",1959,"30-39 years"
"Central and South America","Uruguay",15,"Male",1959,"30-39 years"
"Central and South America","Uruguay",6,"Female",1960,"30-39 years"
"Central and South America","Uruguay",10,"Female",1960,"30-39 years"
"Central and South America","Uruguay",19,"Male",1960,"30-39 years"
"Central and South America","Uruguay",18,"Male",1960,"30-39 years"
"Central and South America","Uruguay",5,"Female",1963,"30-39 years"
"Central and South America","Uruguay",5,"Female",1963,"30-39 years"
"Central and South America","Uruguay",13,"Male",1963,"30-39 years"
"Central and South America","Uruguay",12,"Male",1963,"30-39 years"
"Central and South America","Uruguay",3,"Female",1964,"30-39 years"
"Central and South America","Uruguay",3,"Female",1964,"30-39 years"
"Central and South America","Uruguay",17,"Male",1964,"30-39 years"
"Central and South America","Uruguay",16,"Male",1964,"30-39 years"
"Central and South America","Uruguay",3,"Female",1965,"30-39 years"
"Central and South America","Uruguay",7,"Female",1965,"30-39 years"
"Central and South America","Uruguay",16,"Male",1965,"30-39 years"
"Central and South America","Uruguay",17,"Male",1965,"30-39 years"
"Central and South America","Uruguay",6,"Female",1966,"30-39 years"
"Central and South America","Uruguay",4,"Female",1966,"30-39 years"
"Central and South America","Uruguay",9,"Male",1966,"30-39 years"
"Central and South America","Uruguay",14,"Male",1966,"30-39 years"
"Central and South America","Uruguay",5,"Female",1967,"30-39 years"
"Central and South America","Uruguay",4,"Female",1967,"30-39 years"
"Central and South America","Uruguay",17,"Male",1967,"30-39 years"
"Central and South America","Uruguay",19,"Male",1967,"30-39 years"
"Central and South America","Uruguay",2,"Female",1968,"30-39 years"
"Central and South America","Uruguay",5,"Female",1968,"30-39 years"
"Central and South America","Uruguay",15,"Male",1968,"30-39 years"
"Central and South America","Uruguay",13,"Male",1968,"30-39 years"
"Central and South America","Uruguay",1,"Female",1969,"30-39 years"
"Central and South America","Uruguay",8,"Female",1969,"30-39 years"
"Central and South America","Uruguay",15,"Male",1969,"30-39 years"
"Central and South America","Uruguay",23,"Male",1969,"30-39 years"
"Central and South America","Uruguay",3,"Female",1970,"30-39 years"
"Central and South America","Uruguay",15,"Female",1970,"30-39 years"
"Central and South America","Uruguay",14,"Male",1970,"30-39 years"
"Central and South America","Uruguay",16,"Male",1970,"30-39 years"
"Central and South America","Uruguay",3,"Female",1971,"30-39 years"
"Central and South America","Uruguay",3,"Female",1971,"30-39 years"
"Central and South America","Uruguay",19,"Male",1971,"30-39 years"
"Central and South America","Uruguay",12,"Male",1971,"30-39 years"
"Central and South America","Uruguay",4,"Female",1972,"30-39 years"
"Central and South America","Uruguay",4,"Female",1972,"30-39 years"
"Central and South America","Uruguay",21,"Male",1972,"30-39 years"
"Central and South America","Uruguay",13,"Male",1972,"30-39 years"
"Central and South America","Uruguay",3,"Female",1973,"30-39 years"
"Central and South America","Uruguay",4,"Female",1973,"30-39 years"
"Central and South America","Uruguay",22,"Male",1973,"30-39 years"
"Central and South America","Uruguay",19,"Male",1973,"30-39 years"
"Central and South America","Uruguay",2,"Female",1974,"30-39 years"
"Central and South America","Uruguay",7,"Female",1974,"30-39 years"
"Central and South America","Uruguay",15,"Male",1974,"30-39 years"
"Central and South America","Uruguay",22,"Male",1974,"30-39 years"
"Central and South America","Uruguay",2,"Female",1975,"30-39 years"
"Central and South America","Uruguay",4,"Female",1975,"30-39 years"
"Central and South America","Uruguay",14,"Male",1975,"30-39 years"
"Central and South America","Uruguay",12,"Male",1975,"30-39 years"
"Central and South America","Uruguay",5,"Female",1976,"30-39 years"
"Central and South America","Uruguay",6,"Female",1976,"30-39 years"
"Central and South America","Uruguay",18,"Male",1976,"30-39 years"
"Central and South America","Uruguay",19,"Male",1976,"30-39 years"
"Central and South America","Uruguay",6,"Female",1977,"30-39 years"
"Central and South America","Uruguay",1,"Female",1977,"30-39 years"
"Central and South America","Uruguay",16,"Male",1977,"30-39 years"
"Central and South America","Uruguay",21,"Male",1977,"30-39 years"
"Central and South America","Uruguay",7,"Female",1978,"30-39 years"
"Central and South America","Uruguay",6,"Female",1978,"30-39 years"
"Central and South America","Uruguay",15,"Male",1978,"30-39 years"
"Central and South America","Uruguay",20,"Male",1978,"30-39 years"
"Central and South America","Uruguay",1,"Female",1980,"30-39 years"
"Central and South America","Uruguay",3,"Female",1980,"30-39 years"
"Central and South America","Uruguay",7,"Male",1980,"30-39 years"
"Central and South America","Uruguay",18,"Male",1980,"30-39 years"
"Central and South America","Uruguay",2,"Female",1981,"30-39 years"
"Central and South America","Uruguay",2,"Female",1981,"30-39 years"
"Central and South America","Uruguay",7,"Male",1981,"30-39 years"
"Central and South America","Uruguay",20,"Male",1981,"30-39 years"
"Central and South America","Uruguay",3,"Female",1982,"30-39 years"
"Central and South America","Uruguay",4,"Female",1982,"30-39 years"
"Central and South America","Uruguay",15,"Male",1982,"30-39 years"
"Central and South America","Uruguay",20,"Male",1982,"30-39 years"
"Central and South America","Uruguay",4,"Female",1983,"30-39 years"
"Central and South America","Uruguay",2,"Female",1983,"30-39 years"
"Central and South America","Uruguay",23,"Male",1983,"30-39 years"
"Central and South America","Uruguay",16,"Male",1983,"30-39 years"
"Central and South America","Uruguay",2,"Female",1984,"30-39 years"
"Central and South America","Uruguay",3,"Female",1984,"30-39 years"
"Central and South America","Uruguay",19,"Male",1984,"30-39 years"
"Central and South America","Uruguay",14,"Male",1984,"30-39 years"
"Central and South America","Uruguay",0,"Female",1985,"30-39 years"
"Central and South America","Uruguay",3,"Female",1985,"30-39 years"
"Central and South America","Uruguay",16,"Male",1985,"30-39 years"
"Central and South America","Uruguay",17,"Male",1985,"30-39 years"
"Central and South America","Uruguay",5,"Female",1986,"30-39 years"
"Central and South America","Uruguay",2,"Female",1986,"30-39 years"
"Central and South America","Uruguay",13,"Male",1986,"30-39 years"
"Central and South America","Uruguay",6,"Male",1986,"30-39 years"
"Central and South America","Uruguay",3,"Female",1987,"30-39 years"
"Central and South America","Uruguay",4,"Female",1987,"30-39 years"
"Central and South America","Uruguay",8,"Male",1987,"30-39 years"
"Central and South America","Uruguay",8,"Male",1987,"30-39 years"
"Central and South America","Uruguay",3,"Female",1988,"30-39 years"
"Central and South America","Uruguay",3,"Female",1988,"30-39 years"
"Central and South America","Uruguay",19,"Male",1988,"30-39 years"
"Central and South America","Uruguay",5,"Male",1988,"30-39 years"
"Central and South America","Uruguay",6,"Female",1989,"30-39 years"
"Central and South America","Uruguay",4,"Female",1989,"30-39 years"
"Central and South America","Uruguay",12,"Male",1989,"30-39 years"
"Central and South America","Uruguay",26,"Male",1989,"30-39 years"
"Central and South America","Uruguay",2,"Female",1990,"30-39 years"
"Central and South America","Uruguay",3,"Female",1990,"30-39 years"
"Central and South America","Uruguay",18,"Male",1990,"30-39 years"
"Central and South America","Uruguay",22,"Male",1990,"30-39 years"
"Central and South America","Uruguay",6,"Female",1993,"30-39 years"
"Central and South America","Uruguay",8,"Female",1993,"30-39 years"
"Central and South America","Uruguay",25,"Male",1993,"30-39 years"
"Central and South America","Uruguay",19,"Male",1993,"30-39 years"
"Central and South America","Uruguay",2,"Female",1994,"30-39 years"
"Central and South America","Uruguay",7,"Female",1994,"30-39 years"
"Central and South America","Uruguay",26,"Male",1994,"30-39 years"
"Central and South America","Uruguay",21,"Male",1994,"30-39 years"
"Central and South America","Uruguay",8,"Female",1995,"30-39 years"
"Central and South America","Uruguay",3,"Female",1995,"30-39 years"
"Central and South America","Uruguay",22,"Male",1995,"30-39 years"
"Central and South America","Uruguay",17,"Male",1995,"30-39 years"
"Central and South America","Uruguay",6,"Female",1996,"30-39 years"
"Central and South America","Uruguay",3,"Female",1996,"30-39 years"
"Central and South America","Uruguay",25,"Male",1996,"30-39 years"
"Central and South America","Uruguay",15,"Male",1996,"30-39 years"
"Central and South America","Uruguay",10,"Female",1997,"30-39 years"
"Central and South America","Uruguay",6,"Female",1997,"30-39 years"
"Central and South America","Uruguay",27,"Male",1997,"30-39 years"
"Central and South America","Uruguay",22,"Male",1997,"30-39 years"
"Central and South America","Uruguay",6,"Female",1998,"30-39 years"
"Central and South America","Uruguay",5,"Female",1998,"30-39 years"
"Central and South America","Uruguay",30,"Male",1998,"30-39 years"
"Central and South America","Uruguay",16,"Male",1998,"30-39 years"
"Central and South America","Uruguay",5,"Female",1999,"30-39 years"
"Central and South America","Uruguay",7,"Female",1999,"30-39 years"
"Central and South America","Uruguay",17,"Male",1999,"30-39 years"
"Central and South America","Uruguay",28,"Male",1999,"30-39 years"
"Central and South America","Uruguay",4,"Female",2000,"30-39 years"
"Central and South America","Uruguay",10,"Female",2000,"30-39 years"
"Central and South America","Uruguay",30,"Male",2000,"30-39 years"
"Central and South America","Uruguay",38,"Male",2000,"30-39 years"
"Central and South America","Uruguay",6,"Female",2001,"30-39 years"
"Central and South America","Uruguay",12,"Female",2001,"30-39 years"
"Central and South America","Uruguay",19,"Male",2001,"30-39 years"
"Central and South America","Uruguay",20,"Male",2001,"30-39 years"
"Central and South America","Uruguay",6,"Female",2002,"30-39 years"
"Central and South America","Uruguay",9,"Female",2002,"30-39 years"
"Central and South America","Uruguay",46,"Male",2002,"30-39 years"
"Central and South America","Uruguay",36,"Male",2002,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2002,"30-39 years"
"Central and South America","Uruguay",1,"Unknown",2002,"30-39 years"
"Central and South America","Uruguay",12,"Female",2003,"30-39 years"
"Central and South America","Uruguay",6,"Female",2003,"30-39 years"
"Central and South America","Uruguay",27,"Male",2003,"30-39 years"
"Central and South America","Uruguay",18,"Male",2003,"30-39 years"
"Central and South America","Uruguay",4,"Female",2004,"30-39 years"
"Central and South America","Uruguay",6,"Female",2004,"30-39 years"
"Central and South America","Uruguay",33,"Male",2004,"30-39 years"
"Central and South America","Uruguay",25,"Male",2004,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2004,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2004,"30-39 years"
"Central and South America","Uruguay",8,"Female",2005,"30-39 years"
"Central and South America","Uruguay",5,"Female",2005,"30-39 years"
"Central and South America","Uruguay",33,"Male",2005,"30-39 years"
"Central and South America","Uruguay",17,"Male",2005,"30-39 years"
"Central and South America","Uruguay",8,"Female",2006,"30-39 years"
"Central and South America","Uruguay",8,"Female",2006,"30-39 years"
"Central and South America","Uruguay",30,"Male",2006,"30-39 years"
"Central and South America","Uruguay",20,"Male",2006,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2006,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2006,"30-39 years"
"Central and South America","Uruguay",7,"Female",2007,"30-39 years"
"Central and South America","Uruguay",7,"Female",2007,"30-39 years"
"Central and South America","Uruguay",27,"Male",2007,"30-39 years"
"Central and South America","Uruguay",33,"Male",2007,"30-39 years"
"Central and South America","Uruguay",6,"Female",2008,"30-39 years"
"Central and South America","Uruguay",9,"Female",2008,"30-39 years"
"Central and South America","Uruguay",22,"Male",2008,"30-39 years"
"Central and South America","Uruguay",31,"Male",2008,"30-39 years"
"Central and South America","Uruguay",5,"Female",2009,"30-39 years"
"Central and South America","Uruguay",10,"Female",2009,"30-39 years"
"Central and South America","Uruguay",43,"Male",2009,"30-39 years"
"Central and South America","Uruguay",32,"Male",2009,"30-39 years"
"Central and South America","Uruguay",8,"Female",2010,"30-39 years"
"Central and South America","Uruguay",4,"Female",2010,"30-39 years"
"Central and South America","Uruguay",37,"Male",2010,"30-39 years"
"Central and South America","Uruguay",26,"Male",2010,"30-39 years"
"Central and South America","Uruguay",8,"Female",2012,"30-39 years"
"Central and South America","Uruguay",11,"Female",2012,"30-39 years"
"Central and South America","Uruguay",30,"Male",2012,"30-39 years"
"Central and South America","Uruguay",47,"Male",2012,"30-39 years"
"Central and South America","Uruguay",10,"Female",2013,"30-39 years"
"Central and South America","Uruguay",11,"Female",2013,"30-39 years"
"Central and South America","Uruguay",26,"Male",2013,"30-39 years"
"Central and South America","Uruguay",26,"Male",2013,"30-39 years"
"Central and South America","Uruguay",11,"Female",2014,"30-39 years"
"Central and South America","Uruguay",8,"Female",2014,"30-39 years"
"Central and South America","Uruguay",44,"Male",2014,"30-39 years"
"Central and South America","Uruguay",40,"Male",2014,"30-39 years"
"Central and South America","Uruguay",15,"Female",2015,"30-39 years"
"Central and South America","Uruguay",12,"Female",2015,"30-39 years"
"Central and South America","Uruguay",40,"Male",2015,"30-39 years"
"Central and South America","Uruguay",38,"Male",2015,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2015,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2015,"30-39 years"
"Central and South America","Uruguay",13,"Female",2016,"30-39 years"
"Central and South America","Uruguay",12,"Female",2016,"30-39 years"
"Central and South America","Uruguay",50,"Male",2016,"30-39 years"
"Central and South America","Uruguay",39,"Male",2016,"30-39 years"
"Central and South America","Uruguay",0,"Unknown",2016,"30-39 years"
